customer_id,customer_name,email,country,signup_date,customer_segment,lifetime_value
9459,Sherry Hall,adamalvarez.9459@example.org,France,2022-10-29,Standard,1539.0
9460,Samantha Stanley,smithhaley.9460@example.net,Algeria,2022-04-29,Premium,16020.14
9461,Jane Middleton,vfletcher.9461@example.net,Jamaica,2024-08-23,Basic,550.54
9462,Suzanne Edwards,sophia72.9462@example.com,Cyprus,2025-01-23,Standard,565.14
9463,Erika Rivera,belindaandersen.9463@example.org,French Guiana,2020-08-28,Standard,2365.7
9464,Noah Richardson,daniel93.9464@example.org,Afghanistan,2023-02-10,Premium,9622.68
9465,Kevin Taylor,sarahwhite.9465@example.org,Peru,2026-08-17,Basic,478.21
9466,Jaclyn Coleman,kimberlyharris.9466@example.com,Angola,2025-10-21,Standard,806.4
9467,Paul Ayala,grayashley.9467@example.net,Faroe Islands,2025-04-22,Standard,1384.66
9468,Samuel Jones,mcleansydney.9468@example.com,Kyrgyz Republic,2024-11-29,Standard,2488.05
9469,Anthony Mercer,washingtonbecky.9469@example.net,Malta,2020-01-11,Standard,2793.53
9470,Joshua Shaffer,shelbyramirez.9470@example.net,Greenland,2026-07-06,Standard,2828.35
9471,Robin Meyers,kari07.9471@example.com,Philippines,2024-11-30,Standard,2160.25
9472,Kevin Hill Jr.,monicasmith.9472@example.net,Austria,2025-12-09,Standard,420.95
9473,William Ray,brownnicole.9473@example.com,Liberia,2026-01-28,Standard,1439.37
9474,David Lozano,oharper.9474@example.net,Honduras,2021-09-13,Basic,154.46
9475,Sandra Mills,kevin21.9475@example.com,South Africa,2020-02-03,Standard,2153.32
9476,Jordan Li,heatherreynolds.9476@example.com,Djibouti,2024-05-28,Standard,651.84
9477,Chelsea Ward,vincent59.9477@example.com,Brunei Darussalam,2023-01-25,Basic,782.06
9478,Cameron Stuart,lindawade.9478@example.net,Iraq,2020-02-20,Basic,155.63
9479,Benjamin Bryant,wardvictoria.9479@example.net,Marshall Islands,2021-10-23,Standard,347.6
9480,Eric Ward,carneyaustin.9480@example.net,Christmas Island,2026-08-17,Basic,674.84
9481,Melissa Adams,traci73.9481@example.com,Svalbard & Jan Mayen Islands,2022-06-06,Premium,5640.88
9482,Courtney Bond,padilladwayne.9482@example.org,Maldives,2021-09-29,Basic,19.21
9483,Joseph Lane,wyork.9483@example.org,Hungary,2024-05-17,Premium,11865.4
9484,Mary Short,mendozajennifer.9484@example.org,Holy See (Vatican City State),2024-06-11,Standard,2913.85
9485,Heather Perez,georgedamon.9485@example.com,Christmas Island,2022-03-22,Basic,214.0
9486,Ann Winters,jackpark.9486@example.com,France,2025-09-04,Premium,9357.01
9487,Peggy Harris,philliphaley.9487@example.net,Bahamas,2023-11-18,Basic,189.73
9488,Martha Wong,tayloredward.9488@example.com,Switzerland,2021-01-26,Standard,1762.36
9489,Gary Dominguez,ballchristian.9489@example.net,Liberia,2022-03-04,Premium,7810.21
9490,Michael Baldwin,samuelbell.9490@example.org,Panama,2025-09-01,Basic,473.09
9491,John Harris,angela77.9491@example.org,Namibia,2020-08-06,Standard,1538.46
9492,Brian Lewis,deandavid.9492@example.net,Cayman Islands,2020-01-30,Basic,743.13
9493,Jessica Roberts,zbaker.9493@example.org,Tonga,2024-05-22,Basic,536.01
9494,Joseph Chung,pyates.9494@example.com,Sao Tome and Principe,2022-12-15,Premium,14286.69
9495,Tina Watson,miranda76.9495@example.net,Belize,2021-09-09,Standard,1562.11
9496,Dean Peterson,rebecca21.9496@example.net,Monaco,2023-02-26,Standard,1048.81
9497,Jason Rasmussen,christopherturner.9497@example.com,Malawi,2021-03-24,Standard,1079.1
9498,Gregory Gillespie,pdavis.9498@example.net,Norfolk Island,2022-07-02,Premium,11071.85
9499,Frank Lawrence,olivialee.9499@example.com,Saint Kitts and Nevis,2021-07-25,Standard,737.35
9500,Vickie Christensen,james72.9500@example.org,Greece,2023-12-02,Basic,105.94
9501,Toni Horn,osmith.9501@example.com,Afghanistan,2024-07-03,Premium,8702.57
9502,David Ochoa MD,melissaabbott.9502@example.net,Australia,2026-02-12,Basic,104.38
9503,Robert Zuniga,fpratt.9503@example.org,Samoa,2020-06-14,Standard,846.13
9504,Christopher Mooney,warnercrystal.9504@example.org,Cayman Islands,2022-03-09,Premium,11630.43
9505,Michelle Green,michaeltorres.9505@example.org,Cote d'Ivoire,2021-10-07,Premium,16221.71
9506,Chad Alvarez,vmiles.9506@example.com,Georgia,2023-11-15,Premium,6045.89
9507,Jordan King,nashchristopher.9507@example.com,Myanmar,2023-07-25,Standard,2416.66
9508,Makayla Thomas,kgillespie.9508@example.org,Portugal,2025-11-12,Premium,2279.75
9509,Jamie Brown,jeff60.9509@example.net,Kuwait,2026-02-22,Basic,797.62
9510,Heather Johnson,beverlymiller.9510@example.com,Kuwait,2025-03-02,Basic,413.55
9511,Jennifer Wilcox,burtonbrian.9511@example.net,Heard Island and McDonald Islands,2021-04-30,Premium,10565.97
9512,Heidi Guerrero,hayleypeterson.9512@example.net,Singapore,2020-04-09,Basic,520.44
9513,Carolyn Perez,dawn32.9513@example.org,Holy See (Vatican City State),2026-01-04,Basic,380.14
9514,Alexa Miller,josephsantos.9514@example.net,Zimbabwe,2026-04-21,Premium,9344.4
9515,Robert Baker,jenniferfleming.9515@example.org,Malta,2021-09-03,Basic,296.79
9516,Jesus Chapman,omartinez.9516@example.com,Croatia,2020-04-23,Standard,2937.93
9517,Derek Huffman,josephfletcher.9517@example.net,Zambia,2024-07-20,Standard,2612.19
9518,Laura Hicks,hharris.9518@example.net,Bosnia and Herzegovina,2023-12-08,Premium,11043.39
9519,Sandra Johnson,jenniferbennett.9519@example.net,Georgia,2025-12-10,Basic,669.16
9520,Lisa Parker,ypowell.9520@example.org,Saint Vincent and the Grenadines,2023-11-06,Basic,119.27
9521,Brittney Cox,marydavis.9521@example.net,Swaziland,2025-01-30,Basic,423.56
9522,Ana Wong,nicholasgibbs.9522@example.net,Cocos (Keeling) Islands,2025-04-04,Basic,360.14
9523,Jeffrey Vazquez,dmoore.9523@example.org,Moldova,2020-01-24,Premium,7847.88
9524,Crystal Jenkins,kpatterson.9524@example.org,Tanzania,2020-12-28,Standard,2771.63
9525,Matthew Brady,wilsonhenry.9525@example.org,Cote d'Ivoire,2025-03-19,Standard,2530.98
9526,Michael Freeman,tina17.9526@example.com,Cook Islands,2021-03-14,Premium,18327.55
9527,Elizabeth Green,nwoods.9527@example.org,Swaziland,2021-05-18,Premium,13433.9
9528,Theresa Coleman,nelsonsara.9528@example.org,Iraq,2025-01-10,Basic,300.98
9529,Kevin Adams,tristan86.9529@example.org,American Samoa,2021-05-14,Standard,2319.08
9530,Frederick Barrett,flynndavid.9530@example.net,El Salvador,2020-12-31,Premium,3954.21
9531,Maria Goodwin,davidruiz.9531@example.org,Niger,2020-02-02,Basic,682.46
9532,Miranda Stout,rebeccabrown.9532@example.com,Tonga,2023-02-20,Basic,23.02
9533,Stacey Wilkerson,glennwhite.9533@example.org,Taiwan,2024-04-04,Standard,2490.99
9534,David Beasley,cynthia74.9534@example.net,Ireland,2024-11-21,Standard,2171.03
9535,Paul Hicks,nicoleabbott.9535@example.org,Falkland Islands (Malvinas),2026-01-20,Basic,70.77
9536,Craig Taylor,sheila02.9536@example.net,Lesotho,2024-05-09,Standard,611.59
9537,Rebecca Hart,nvincent.9537@example.net,Vanuatu,2025-01-21,Standard,1466.7
9538,Todd Bullock,gmarsh.9538@example.org,Malaysia,2021-05-29,Standard,1039.65
9539,Jessica Park,kristy12.9539@example.net,Timor-Leste,2022-04-11,Premium,17611.27
9540,Rebecca Smith,blackanthony.9540@example.net,Korea,2022-01-12,Standard,739.93
9541,James Copeland,yrichards.9541@example.net,Angola,2020-06-07,Standard,1367.82
9542,Kimberly Beasley,vwells.9542@example.org,Dominica,2026-06-24,Standard,929.32
9543,Michael Scott,pstevens.9543@example.org,Aruba,2021-08-12,Standard,556.11
9544,Meghan Stevenson,wendy33.9544@example.org,Congo,2022-12-31,Standard,927.28
9545,Sharon Sanchez,monique69.9545@example.net,Saint Martin,2022-05-21,Standard,2607.96
9546,Mary Thompson,martinrachel.9546@example.com,Mayotte,2020-04-18,Standard,2203.4
9547,Kristen Fritz,wilcoxphillip.9547@example.com,Ireland,2026-01-14,Premium,18456.32
9548,Carolyn Curry,sconner.9548@example.com,Macao,2021-06-20,Basic,324.22
9549,Amy Davis,jennifer12.9549@example.com,Marshall Islands,2020-09-02,Standard,873.16
9550,Sheila Hardy,robertfoster.9550@example.org,American Samoa,2022-04-16,Standard,273.69
9551,Geoffrey Weber,matthew56.9551@example.net,Taiwan,2020-12-17,Premium,10912.84
9552,Eric Smith,gregory38.9552@example.com,Gambia,2026-09-06,Basic,31.78
9553,Henry Robertson,walkerdenise.9553@example.org,Ethiopia,2021-04-06,Standard,211.97
9554,Laura Cooper,milleralbert.9554@example.org,Panama,2022-01-09,Standard,1893.18
9555,Troy Gordon,jessica28.9555@example.org,Saint Helena,2021-10-24,Basic,131.86
9556,Jennifer Perez,banksallison.9556@example.org,Greenland,2020-03-05,Basic,447.82
9557,Michael Howard,craig72.9557@example.com,Israel,2020-02-01,Standard,1805.86
9558,Chad Ball,mary24.9558@example.com,Germany,2023-06-06,Standard,2226.75
9559,Andrew Mcdaniel,michael72.9559@example.org,Hungary,2021-07-22,Basic,306.5
9560,Kevin Alvarez,johnsondonald.9560@example.net,Turkey,2020-07-23,Basic,564.12
9561,Casey Velasquez,hhamilton.9561@example.net,Iran,2021-12-12,Basic,292.77
9562,Jessica Foley,scottpeterson.9562@example.com,Saint Kitts and Nevis,2021-10-31,Basic,78.23
9563,Veronica Wallace,dalecohen.9563@example.org,Bermuda,2022-11-01,Basic,247.99
9564,Chad Lawson,rosslindsey.9564@example.org,Denmark,2026-08-20,Basic,6.05
9565,John Richards,kjackson.9565@example.net,Turks and Caicos Islands,2022-01-19,Premium,10324.3
9566,Mrs. Bonnie Gomez,xmorgan.9566@example.org,Bolivia,2024-09-16,Basic,592.25
9567,Jamie Roy,christiancamacho.9567@example.com,Latvia,2025-02-19,Basic,627.8
9568,Karen Owens,hestermelissa.9568@example.net,Paraguay,2020-05-03,Standard,849.87
9569,Gregory Gilbert,kevin07.9569@example.net,Falkland Islands (Malvinas),2023-05-09,Standard,495.8
9570,Jason White,garciastephanie.9570@example.com,Svalbard & Jan Mayen Islands,2022-12-31,Standard,719.2
9571,Michelle Smith,brandon96.9571@example.com,Zimbabwe,2023-05-24,Basic,786.97
9572,Courtney Stewart,steven05.9572@example.com,British Virgin Islands,2021-02-23,Standard,1073.89
9573,Diamond Castillo,xsmith.9573@example.com,Togo,2023-02-09,Standard,1402.0
9574,Patrick Peters,ibarnett.9574@example.org,Russian Federation,2020-10-27,Standard,411.75
9575,David Hanson,michaelmorales.9575@example.net,Guatemala,2026-04-28,Premium,16207.95
9576,Amy Edwards,katherinemontgomery.9576@example.net,Latvia,2023-12-04,Standard,1455.77
9577,Anne Fox,crawfordsamuel.9577@example.com,Libyan Arab Jamahiriya,2020-03-25,Standard,444.71
9578,Michael Randolph,haley89.9578@example.net,Tanzania,2023-05-19,Standard,1524.24
9579,Dawn Vaughan,sandovalryan.9579@example.org,Haiti,2026-03-12,Premium,14838.94
9580,Jason Franco,michellecortez.9580@example.org,Antigua and Barbuda,2024-12-19,Premium,10514.68
9581,Melissa Blake,bburton.9581@example.org,Haiti,2021-10-28,Standard,2912.17
9582,Collin Miller,andrewpena.9582@example.net,Cape Verde,2025-12-19,Standard,2640.66
9583,Virginia Medina,qhill.9583@example.org,Ecuador,2021-03-29,Basic,411.85
9584,Todd Brown,susanlynch.9584@example.com,Saudi Arabia,2021-08-25,Basic,752.41
9585,Colin Dudley,fernandeztravis.9585@example.net,Botswana,2021-01-13,Basic,649.11
9586,Jessica Russo,jessicasmith.9586@example.org,Kazakhstan,2026-03-03,Standard,1231.16
9587,Laura Keller,matthew86.9587@example.org,Equatorial Guinea,2024-10-16,Premium,15885.38
9588,Joyce Anderson,katherinereyes.9588@example.com,Papua New Guinea,2023-06-18,Basic,404.68
9589,Cory Potter,francokaren.9589@example.org,Guernsey,2024-06-19,Standard,1709.51
9590,Donna Mills,edward05.9590@example.org,Djibouti,2021-09-24,Premium,11371.18
9591,Brian Clayton,thompsonmichael.9591@example.com,Somalia,2020-06-21,Standard,2450.3
9592,Colton Smith,guzmanjennifer.9592@example.com,Palestinian Territory,2025-08-27,Standard,2772.01
9593,Jill Poole,susan18.9593@example.com,Belarus,2026-06-12,Standard,1094.65
9594,Andrea Graham,wesleygonzalez.9594@example.net,Guyana,2020-03-27,Premium,13554.58
9595,Michael Fitzgerald,whitney65.9595@example.net,Slovenia,2020-05-06,Standard,1959.54
9596,Wayne Petersen,olivia76.9596@example.org,Romania,2023-09-28,Premium,17974.95
9597,Thomas Lopez,kimberly67.9597@example.org,Romania,2020-04-15,Standard,1452.19
9598,Christina Mcguire,hmyers.9598@example.com,Gabon,2024-10-28,Basic,152.13
9599,Bryan Bailey,castillolauren.9599@example.org,Sudan,2026-04-27,Basic,162.47
9600,Wendy Carr,andrew82.9600@example.net,Algeria,2021-11-14,Standard,343.57
9601,Alexis Livingston,brownnicholas.9601@example.net,Bosnia and Herzegovina,2021-12-19,Premium,3813.11
9602,Kristin Torres,westjesse.9602@example.com,Tokelau,2025-10-09,Standard,1043.41
9603,John Pitts,carolynhenderson.9603@example.org,Bahrain,2022-05-19,Standard,487.18
9604,David Brown,mthompson.9604@example.com,Holy See (Vatican City State),2021-08-09,Basic,696.87
9605,Meagan Lawrence,elizabethjackson.9605@example.com,Niue,2020-07-24,Basic,289.61
9606,Charles Henry,christinawolf.9606@example.com,Nauru,2025-08-12,Standard,1231.71
9607,Frank Romero,albertgates.9607@example.org,Vanuatu,2026-03-11,Basic,606.01
9608,Andrea Wheeler,johndavis.9608@example.net,Mexico,2020-07-10,Standard,1043.75
9609,Breanna Owens,osnow.9609@example.net,China,2025-05-14,Standard,2202.51
9610,Cheryl Garcia,matthewgarcia.9610@example.net,Liechtenstein,2021-01-25,Basic,657.94
9611,Danielle Morgan,paul97.9611@example.net,Cote d'Ivoire,2020-12-05,Standard,1208.5
9612,Dawn Russo,frostsarah.9612@example.net,Romania,2022-07-19,Standard,1537.87
9613,Gabriella Gonzalez,tgreene.9613@example.net,Finland,2022-12-02,Basic,257.78
9614,Amy Garrison,bgarcia.9614@example.net,Latvia,2025-09-16,Standard,1384.86
9615,Kristopher Richardson,imiller.9615@example.net,Armenia,2024-09-04,Standard,1826.09
9616,Jacob Ramsey,bcox.9616@example.org,Slovakia (Slovak Republic),2020-12-19,Premium,8293.51
9617,David Thomas,evansarthur.9617@example.com,Russian Federation,2023-11-27,Standard,1499.57
9618,Angelica Ramos,stewartjohn.9618@example.net,Madagascar,2025-11-07,Standard,1589.43
9619,Melody Berry,jennavance.9619@example.net,Solomon Islands,2024-06-04,Standard,268.61
9620,Jessica Weaver,cherylbrown.9620@example.net,Holy See (Vatican City State),2021-07-15,Standard,658.22
9621,Kayla Leonard,chelsea91.9621@example.net,Canada,2020-11-10,Standard,1715.85
9622,Rebecca Pineda,normansteven.9622@example.net,Denmark,2023-01-10,Standard,207.42
9623,Jason Henderson,joseburch.9623@example.net,Belize,2023-02-27,Basic,563.35
9624,Joseph Smith,pwilson.9624@example.net,American Samoa,2022-05-11,Standard,2735.3
9625,Alexis Rios,markjohnson.9625@example.net,Martinique,2020-09-23,Standard,2312.79
9626,Dawn Jennings,gjones.9626@example.net,Jersey,2020-10-15,Basic,251.32
9627,Andrew Anderson,tsmith.9627@example.net,Comoros,2023-07-15,Premium,10097.14
9628,Jaime Taylor,rharding.9628@example.com,Guatemala,2026-04-25,Standard,2022.01
9629,Justin Monroe,mayjorge.9629@example.com,Saint Pierre and Miquelon,2023-12-31,Premium,14247.86
9630,Emma Perez,sherridaniels.9630@example.org,Belarus,2022-12-06,Standard,2936.99
9631,Jeremy Lawrence,qhunter.9631@example.net,Brunei Darussalam,2026-03-24,Basic,394.38
9632,Edward Holt,timothy11.9632@example.com,Tunisia,2024-08-12,Standard,898.7
9633,Mark Ramos,justinherrera.9633@example.com,United Kingdom,2024-10-19,Basic,289.75
9634,James Bradshaw,crosskatie.9634@example.org,Cocos (Keeling) Islands,2023-11-05,Premium,18603.97
9635,Angela Hill DVM,rsalazar.9635@example.org,Malaysia,2025-02-05,Standard,1971.59
9636,Christina Hansen,richard10.9636@example.org,Azerbaijan,2023-05-10,Standard,2619.9
9637,Kenneth Rodriguez,sanchezlarry.9637@example.com,Lebanon,2024-02-28,Standard,2227.44
9638,Kevin Davis,jennifer21.9638@example.com,Guyana,2024-02-14,Standard,2903.2
9639,Teresa Hughes,wparsons.9639@example.net,Peru,2025-01-11,Standard,1603.44
9640,Danielle Abbott,hwade.9640@example.net,Kenya,2026-01-02,Standard,2859.73
9641,Janet Gardner,traceybrown.9641@example.org,Eritrea,2021-12-19,Basic,708.71
9642,Ashley Jones,vasquezkari.9642@example.org,Pitcairn Islands,2024-09-03,Basic,674.48
9643,Rebecca Ramirez,julia25.9643@example.org,Colombia,2020-03-18,Standard,2829.46
9644,Joshua Waller,hensleydavid.9644@example.org,Cocos (Keeling) Islands,2023-07-24,Basic,420.43
9645,Julie Newman,brendagreen.9645@example.com,Ghana,2026-01-03,Premium,15370.92
9646,Kevin Howard,robin32.9646@example.org,Sudan,2024-04-24,Standard,1754.94
9647,Leonard Thompson,james44.9647@example.net,Lao People's Democratic Republic,2021-10-15,Standard,2373.53
9648,Lauren Schwartz,montoyamark.9648@example.org,Nepal,2024-01-20,Standard,2338.51
9649,Jennifer Key,jessica08.9649@example.net,Central African Republic,2022-05-23,Standard,2323.53
9650,Jacqueline Rojas,sarahwerner.9650@example.com,Aruba,2022-11-23,Standard,1399.66
9651,William Roberts,xrobinson.9651@example.org,Croatia,2021-07-11,Basic,637.03
9652,Steven Smith,roger94.9652@example.org,Nicaragua,2024-03-05,Standard,2654.17
9653,Craig Burns,robert74.9653@example.com,Serbia,2021-04-29,Basic,509.0
9654,Ann Shepherd,martineztodd.9654@example.org,Algeria,2022-12-19,Standard,1473.03
9655,Zachary Thompson,fosterkenneth.9655@example.net,Oman,2026-04-12,Standard,2589.1
9656,Jasmine Daniels,nicholashernandez.9656@example.org,Bouvet Island (Bouvetoya),2025-01-24,Standard,2379.66
9657,Tammy Harris,scott77.9657@example.com,Marshall Islands,2022-10-08,Standard,1514.88
9658,Elizabeth Brooks,benjamin90.9658@example.net,Cayman Islands,2026-06-24,Standard,1823.63
9659,Melissa Edwards,katelynsmith.9659@example.org,Turkmenistan,2020-02-04,Basic,548.66
9660,Anthony Garcia,garciajeremy.9660@example.net,Brazil,2026-06-01,Standard,2127.3
9661,Tyler Jennings,lindsaymendez.9661@example.com,United States of America,2022-05-09,Premium,7598.67
9662,Jacqueline Garcia,donglenn.9662@example.org,Micronesia,2025-06-27,Basic,234.15
9663,Jasmine Pham,haynesamy.9663@example.com,Netherlands Antilles,2026-05-02,Standard,2684.57
9664,Anthony Kelley,matthewwall.9664@example.net,Bolivia,2024-01-09,Basic,749.61
9665,Joseph Moore,emma28.9665@example.com,Benin,2024-01-30,Standard,1325.78
9666,Tammy King,qrodgers.9666@example.com,Paraguay,2025-01-03,Standard,2757.46
9667,Larry Gardner,gilbert49.9667@example.net,Kenya,2021-08-08,Standard,1517.94
9668,Anthony Foster,kzamora.9668@example.org,France,2021-03-10,Standard,668.17
9669,Paul Jones,steelemark.9669@example.net,Brunei Darussalam,2022-04-19,Standard,2252.07
9670,Mark Mcknight,brian63.9670@example.com,Sweden,2023-03-15,Premium,2825.93
9671,Donald Edwards,owallace.9671@example.com,Lao People's Democratic Republic,2024-12-19,Basic,91.13
9672,Samantha Sanchez,deanna81.9672@example.net,Burkina Faso,2021-09-20,Basic,752.8
9673,Joshua Rios,katherine33.9673@example.com,Guinea,2023-10-11,Standard,1649.34
9674,Jose Santos,kanedavid.9674@example.com,Bolivia,2020-01-09,Standard,945.85
9675,Carrie Huynh,vthomas.9675@example.net,Guadeloupe,2020-03-16,Basic,384.33
9676,Kristy Dennis,awade.9676@example.com,Congo,2026-06-18,Premium,12407.2
9677,Dominic Brooks,natalieschneider.9677@example.net,India,2025-09-07,Standard,1988.96
9678,Angel Ayala,teresaschmidt.9678@example.com,Kenya,2025-10-10,Premium,8268.0
9679,Miguel Mcguire,sdavis.9679@example.net,Bermuda,2022-03-13,Premium,8973.25
9680,Matthew Gardner,williamcooke.9680@example.org,Saint Barthelemy,2023-06-08,Premium,11895.74
9681,Jason Newman,antonio89.9681@example.net,Andorra,2024-07-05,Basic,501.33
9682,Alex Stewart,doylesarah.9682@example.org,Moldova,2021-09-12,Standard,2779.8
9683,Jose Davidson,logannelson.9683@example.org,Guinea-Bissau,2024-12-22,Basic,313.82
9684,Valerie Williams,lindagibson.9684@example.com,Guinea,2024-08-19,Basic,699.75
9685,Ann Vaughn,eenglish.9685@example.net,Norfolk Island,2022-09-21,Premium,19877.93
9686,Brittany Alexander,dosborn.9686@example.net,China,2022-11-27,Basic,271.2
9687,Debra Velazquez,nathan77.9687@example.net,San Marino,2022-01-20,Standard,276.4
9688,Angelica Guzman,boydfrederick.9688@example.org,Brunei Darussalam,2025-05-15,Basic,483.5
